"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rab3d",0.0279586436353762,0.301522023103102,0.741,0.552,1
"Rpf1",0.0279775034149745,0.287016519317692,0.621,0.483,1
"Chd1",0.0283637755402592,-0.188814691954,0.276,0.517,1
"Fkbp2",0.0284095218999886,0.290719124774837,0.759,0.621,1
"Med13",0.0285786674910702,-0.202964736651315,0.207,0.414,1
"Faf1",0.028628252026973,0.173353574427218,0.224,0.034,1
"Leprot",0.0288309924246922,0.277395457863653,0.759,0.586,1
"Vangl2",0.0288417870600784,-0.134922592821419,0.034,0.172,1
"Magi1",0.0288417870600784,-0.142320009260277,0.034,0.172,1
"Cxx1b",0.0288417870600784,-0.156138975377971,0.034,0.172,1
"Hmgcs1",0.02892942674809,0.432849506598636,0.69,0.517,1
"Slc25a46",0.0291251756761471,-0.17092707482447,0.19,0.414,1
"Mmgt2",0.0291314091911526,-0.183351315122217,0.276,0.517,1
"Rnf128",0.0291965429020918,-0.31427961141848,0.69,0.897,1
"Rbm15b",0.0292204538796889,-0.108720786688219,0.052,0.207,1
"Zfp729b",0.0292204538796889,-0.121460865374822,0.052,0.207,1
"Golt1b",0.0296044780002231,-0.163385738736304,0.069,0.241,1
"Vdac3",0.0296668805767911,0.260419206902955,0.983,0.931,1
"Slc12a2",0.0297458458726718,-0.173274219000691,0.241,0.517,1
"Socs2",0.0299488108631885,-0.261844561101753,0.379,0.552,1
"Pdgfa",0.030377369511569,0.256152716950441,0.31,0.103,1
"Smarcc2",0.030377369511569,0.217148031845691,0.31,0.103,1
"Fbxo25",0.0303836020552963,0.238317346987732,0.672,0.448,1
"Cpne3",0.0304808129480635,0.326454674733393,0.914,0.759,1
"Bcl2l2",0.0305054809779814,-0.108164972944855,0.052,0.207,1
"Igbp1",0.0307076305739589,-0.158369513297418,0.552,0.828,1
"Strip2",0.0307111722716047,0.321417168767186,0.707,0.586,1
"Pbxip1",0.0309086780513272,0.229294567178656,0.655,0.379,1
"X1700037H04Rik",0.0309104953454235,0.298524135962998,0.552,0.345,1
"Kansl2",0.0309820036839508,-0.12945522643227,0.293,0.552,1
"Slc25a20",0.0310261473357825,0.386002680327567,0.655,0.586,1
"Cd82",0.0311415516695476,-0.215486274759936,0.448,0.69,1
"Krt222",0.0311722167523572,-0.129033563220283,0.155,0.345,1
"Cbx1",0.031321944266333,-0.215089947601769,0.776,0.931,1
"Sh2d6",0.0313734779246721,0.269811670487373,0.914,0.966,1
"Ms4a8a",0.0314739518406302,0.371082411680558,0.897,0.759,1
"Hnrnph3",0.0315213227061896,-0.245913945175119,0.431,0.69,1
"Ube2a",0.0319887566107354,-0.269724757615593,0.69,0.897,1
"Dnmt1",0.0320205049374433,-0.135290680961115,0.069,0.241,1
"Cyp17a1",0.0321039716147239,-0.19071661576891,0.138,0.345,1
"Tdp2",0.0321603865245513,-0.218635516427315,0.155,0.345,1
"Psmc5",0.032192718186121,-0.150206281967887,0.828,0.897,1
"Pip5k1b",0.0322079109640733,-0.235628490404962,0.31,0.517,1
