"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rps4x",3.51223588768639e-43,-0.352983217983807,0.998,1,1.09065461020326e-38
"Rps3a1",4.1275288253764e-43,-0.355283195155676,1,1,1.28172152614413e-38
"Tapbpl",5.05254210435121e-43,0.637743603665485,0.629,0.045,1.56896589966418e-38
"Rpl32",5.07590983498697e-42,-0.31387163458681,1,1,1.5762222810585e-37
"Actg1",9.39360299805921e-42,0.738385716636845,0.998,0.968,2.91699553898733e-37
"Xdh",3.48228068801228e-41,0.596380855526481,0.598,0.027,1.08135262204845e-36
"Apol10b",7.61492018238669e-41,0.618349533189959,0.56,0.009,2.36466116423654e-36
"Ctsz",7.63097916834663e-41,0.695342531767056,0.933,0.644,2.36964796114668e-36
"Shisa5",9.40698330166231e-41,0.708117934460491,0.824,0.338,2.9211505246652e-36
"Ube2l6",1.29761388532903e-40,0.566320958600482,0.585,0.027,4.02948039811224e-36
"Rps6",4.56443214137824e-40,-0.28660326685674,1,1,1.41739311286218e-35
"Ly6c1",5.34232652487041e-40,1.3843897986381,0.71,0.185,1.65895265576801e-35
"Ecscr",2.17765802031347e-39,0.713438597730842,0.558,0.018,6.76228145047943e-35
"Rpl37a",2.45921554895925e-39,-0.398971680815704,1,1,7.63660204418317e-35
"Rps7",5.8586034801023e-39,-0.377998229023255,0.996,1,1.81927213867617e-34
"Ddx60",1.5886827455375e-38,0.834157927628261,0.536,0.009,4.9333365297176e-34
"Ybx1",8.24033764885203e-38,0.472492557334545,0.989,0.973,2.55887205009802e-33
"Parp9",9.39598406416155e-38,0.540569028343616,0.598,0.063,2.91773493144409e-33
"Reg3g",9.77847264363886e-38,1.32230315963827,0.592,0.068,3.03650911002918e-33
"Oasl1",2.5581493100921e-37,0.690538534962746,0.587,0.05,7.94382105262899e-33
"Clic1",5.09763913104052e-37,0.666196405072626,0.953,0.766,1.58296987936201e-32
"Mlkl",6.01513244441359e-37,0.539811619697188,0.529,0.014,1.86787907796375e-32
"Samd9l",6.66519175762936e-37,0.627089125688884,0.654,0.117,2.06974199649665e-32
"Cd47",7.90970949993759e-37,0.77738791610233,0.857,0.446,2.45620209101562e-32
"Tap2",2.61248245081193e-36,0.505826570808077,0.554,0.036,8.11254175450629e-32
"Tspo",7.31998740709235e-36,0.620781617221008,0.931,0.68,2.27307568952439e-31
"Eif5a",9.8353234317232e-36,0.48958050732177,0.989,0.959,3.054162985253e-31
"Irgm2",1.44594924693441e-35,0.491806645315245,0.533,0.018,4.49010619650543e-31
"Ogfr",1.80826537552138e-35,0.577001864180895,0.717,0.203,5.61520647060655e-31
"Rps16",2.6277895928444e-35,-0.290917272602387,1,1,8.16007502265971e-31
"Hsp90aa1",2.6314677445477e-35,0.727486883529723,0.973,0.815,8.17149678714398e-31
"Psma2",2.90908661686905e-35,0.549150365543635,0.955,0.784,9.03358667136345e-31
"Phf11d",8.53441368428263e-35,0.530783120274123,0.496,0.005,2.65019148138028e-30
"Pim1",3.14173434703561e-34,0.591806269101229,0.609,0.104,9.75602766784969e-30
"Nfkbia",3.40045946603266e-34,0.882934468424285,0.839,0.45,1.05594467798712e-29
"Tpt1",4.09314665656444e-34,-0.348866699472324,0.998,1,1.27104483126296e-29
"Pla2g16",4.49393654667501e-34,0.660506171752163,0.911,0.577,1.39550211583899e-29
"Rtp4",4.68547497756816e-34,0.548728713759608,0.489,0.009,1.45498054478424e-29
"Psma3",5.24402922313047e-34,0.544776828228418,0.967,0.797,1.62842839465871e-29
"Rps3",5.90230846906249e-34,-0.262771186622947,1,1,1.83284384889797e-29
"Rpl23a",6.15228082144075e-34,-0.293468062856942,1,1,1.910467763482e-29
"Gsdmd",7.48345710801142e-34,0.629310044210372,0.703,0.189,2.32383793575078e-29
"Psma4",1.84791109397466e-33,0.578503893992281,0.929,0.757,5.73831832011951e-29
"Reg4",2.33579348203319e-33,-1.86451238900516,0.475,0.752,7.25333949975768e-29
"Rps15a",2.43386689958069e-33,-0.308303501182682,0.998,1,7.55788688326793e-29
"Tmprss4",2.61250592645162e-33,0.584234896091552,0.795,0.324,8.1126146534102e-29
"Dtx3l",2.83114182885414e-33,0.43713102484263,0.513,0.027,8.79154472114076e-29
"Cox5a",6.14787231686723e-33,0.491241785177612,0.982,0.892,1.90909879055678e-28
"Lgals2",6.91458776326542e-33,-0.482203508665046,0.996,1,2.14718693812681e-28
"Mthfd2",8.54036578884484e-33,0.665681493808402,0.85,0.446,2.65203978840999e-28
"Parp12",1.5883805914415e-32,0.524032015409694,0.558,0.068,4.93239825060329e-28
"Cldn3",1.84020283051428e-32,0.573259509297797,0.993,0.919,5.714381849596e-28
"Uqcrh",2.56235940358648e-32,-0.429366684158193,0.996,0.991,7.9568946559571e-28
"Eif2s2",5.03470076144541e-32,0.527393831227285,0.949,0.82,1.56342562745164e-27
"Cldn2",9.28665885492484e-32,0.496472107036918,0.618,0.126,2.88378617421981e-27
"Casp4",1.05239813099456e-31,0.475111304491944,0.547,0.072,3.2680119161774e-27
"Psmd7",1.50894621171478e-31,0.583373644918704,0.888,0.586,4.68573067123791e-27
"Ero1l",1.78485819132374e-31,0.755584492250144,0.864,0.518,5.5425201415176e-27
"Snx10",5.20724800626942e-31,0.479363817586622,0.652,0.153,1.61700672338684e-26
"Chmp4b",5.83898431218579e-31,0.54350460468905,0.922,0.622,1.81317979846305e-26
"Apobec3",8.56617563948674e-31,0.689494817828604,0.819,0.473,2.66005452132982e-26
"Icam1",1.54791719348664e-30,0.562852659147752,0.453,0.009,4.80674726093406e-26
"Rps14",1.5986462033414e-30,-0.254026807619341,1,1,4.96427605523604e-26
"Unc93b1",1.76222862505054e-30,0.481221684587685,0.585,0.104,5.47224854936945e-26
"Rps8",2.65370768527151e-30,-0.286262692872099,0.998,1,8.24055847507362e-26
"Psma1",3.07292667729111e-30,0.54948948541022,0.911,0.635,9.54235921099207e-26
"Nampt",3.10667135296919e-30,0.49841667084215,0.714,0.239,9.64714655237524e-26
